id	SARS-COV2_Mock	SARS-COV2_Mock	SARS-COV2_Mock	SARS-COV2	SARS-COV2	SARS-COV2	SARS-CoV-2_Rux	SARS-CoV-2_Rux	SARS-CoV-2_Rux
NRIP2	1	3	3	2	2	3	2	1	2
LRP2BP	4	6	3	13	4	8	16	15	15
TRIM67	1	7	9	3	3	2	8	5	2
CCDC151	1	9	11	1	1	2	3	5	3
SNORD5	3	22	7	10	20	14	27	29	11
CHRNA3	6	13	6	2	2	2	2	3	5
LOC100506083	3	6	7	5	6	0	4	3	1
KRT222	4	18	16	1	5	3	7	6	6
FGF18	0	2	3	16	17	5	29	13	23
C9orf163	1	17	15	9	10	12	34	13	11
FFAR4	9	36	46	2	2	2	9	12	6
UBE2V1	1	9	4	6	2	5	0	3	6
ANKRD35	0	1	1	1	1	0	0	0	2
PCDHGA2	2	22	17	3	2	0	1	1	1
TTC4	1	13	5	0	1	2	0	1	1
C9orf43	0	8	10	2	0	2	3	2	2
NLRC4	2	13	4	7	2	8	17	17	8
CFHR1	8	37	28	3	5	4	7	4	8
C2orf16	9	19	24	5	8	11	5	12	11
TAS2R5	2	5	2	5	6	2	8	6	4
KRT31	0	0	0	0	0	0	0	0	0
SLC24A3	1	3	3	1	0	1	0	1	0
WWTR1-AS1	1	2	5	3	7	5	12	10	4
RPGRIP1	4	15	17	6	3	4	4	4	4
TTYH1	1	7	5	1	2	3	3	0	0
ITIH3	0	2	1	1	0	1	1	1	1
ZNF154	0	1	1	0	2	1	4	1	2
MIR29C	0	3	7	3	2	9	6	4	2
CD96	0	3	0	2	0	0	0	2	1
RSPH9	4	20	6	5	11	9	22	11	11
C9orf47	1	9	5	10	8	6	9	7	1
CFP	0	7	4	12	20	22	21	23	12
RPTN	3	0	2	0	1	0	0	1	0
FCRLA	0	1	2	0	0	0	0	0	0
TSSK4	0	10	13	12	14	11	27	13	12
IHH	0	0	0	0	0	0	1	0	2
GIPC2	0	3	1	2	1	0	2	3	1
CNGB1	1	4	1	2	1	1	2	1	2
CNTD1	3	14	14	21	23	23	28	34	25
CYTL1	0	1	0	0	0	0	0	0	0
WT1-AS	4	9	8	2	5	3	2	2	2
KLRC2	2	15	9	33	39	31	42	23	14
SLC17A7	2	6	4	3	4	2	7	13	13
NDUFB2-AS1	2	8	6	4	2	2	3	6	3
SNORD15B	1	2	5	3	10	1	2	1	8
GPR89B	0	5	1	1	3	1	5	2	4
TAS2R20	1	9	9	4	2	2	9	2	3
RFPL2	4	12	19	2	5	5	13	11	8
NLGN4Y	2	10	7	5	4	7	3	2	5
SLC8A2	0	5	4	2	6	1	2	1	2
SPTSSB	1	8	6	2	1	0	5	3	2
SNORD58A	0	5	1	4	12	5	13	7	13
EMBP1	0	0	2	2	1	1	0	1	1
CACNB2	1	10	7	11	12	7	9	15	10
SNORA68	0	3	0	2	6	5	4	7	4
MIR3189	0	8	6	5	8	3	12	13	8
ACVR2B-AS1	3	10	8	5	3	7	10	7	6
TCEAL7	0	0	0	0	0	0	0	0	0
NHLH1	3	7	3	13	16	23	20	33	13
RPH3A	2	2	2	1	0	2	0	2	3
LCA5L	1	15	11	4	3	3	2	4	2
DCDC2B	2	10	9	3	1	1	6	3	1
APOBR	0	6	3	0	0	1	3	3	2
GRK4	1	7	5	3	2	2	3	3	2
KCNMB1	0	0	0	0	0	0	0	0	0
MIR181A2HG	2	9	4	4	10	2	7	7	11
YPEL4	2	5	7	1	2	2	3	10	2
KDM4A-AS1	1	9	5	1	2	2	1	4	2
MIR1282	0	0	0	0	0	0	0	0	0
ELAVL2	0	2	2	1	0	2	0	0	1
IL17C	0	0	0	0	1	0	0	0	1
EDAR	0	4	1	4	0	2	1	3	4
HRCT1	0	0	0	0	0	0	2	0	1
CD5	1	0	0	2	0	0	1	2	1
CYP4X1	0	1	0	0	0	0	0	0	0
SFRP5	2	9	7	4	1	1	2	3	2
KCNE3	4	3	1	1	0	0	1	1	0
HIST1H2AM	0	2	3	15	14	7	17	11	7
SNORA9	1	3	7	4	2	2	1	4	0
LOC283710	1	4	5	0	4	0	1	1	2
MT1H	0	0	0	0	0	0	0	0	0
LRRN4	1	0	0	1	0	0	0	0	0
LOC100499489	0	1	1	0	0	0	0	1	0
TEX22	2	13	9	11	15	11	28	9	5
FAM133A	6	14	10	12	12	5	13	8	5
SNORD29	6	11	6	5	13	12	4	13	10
ZNF382	0	0	1	0	0	0	0	0	1
LY6G5C	1	4	3	5	4	5	4	7	6
MSH5-SAPCD1	2	6	1	1	1	0	3	4	0
CALML5	0	0	0	0	0	0	0	0	0
C20orf197	0	0	0	0	0	0	0	0	0
GPR37L1	4	9	7	7	10	4	15	11	7
GUCY2EP	2	6	13	6	5	7	11	7	4
FLJ37201	1	12	11	7	5	2	8	10	14
PIP5K1B	0	2	0	9	5	12	17	21	11
MRGPRF	0	0	0	0	0	0	0	1	0
RPS2P32	4	17	8	5	3	2	7	10	4
SUSD3	0	9	9	6	1	5	7	2	2
CLDN6	0	0	1	0	0	0	1	0	0
HCG26	0	1	1	10	6	5	10	10	7
ASB16	3	18	19	2	4	4	6	5	7
ZBTB32	0	6	2	1	1	0	1	0	0
ACY1	1	3	4	0	1	0	1	0	0
SNORA4	1	7	6	9	13	12	10	9	7
RASAL2-AS1	2	9	7	3	3	4	3	4	1
GPR65	1	5	4	0	1	0	0	2	1
P2RX1	1	0	0	0	1	0	0	1	0
DNAJC9-AS1	3	23	20	7	6	4	10	8	11
NRL	1	3	3	0	1	2	2	2	1
CAPN13	5	9	6	3	5	1	5	2	2
LINC00852	1	2	4	4	7	4	7	9	5
MAATS1	0	3	2	1	3	1	2	0	2
ZBTB16	0	0	0	0	0	0	0	0	0
IPCEF1	1	9	3	40	44	63	45	46	16
LOC100289495	1	3	4	0	0	2	4	2	1
LOC100507634	0	4	0	0	1	2	1	6	3
PTPN7	1	0	0	0	0	0	0	0	0
ENO4	1	7	12	12	12	13	23	17	12
CD7	1	1	0	0	0	1	0	1	0
ONECUT3	0	0	0	0	0	0	0	0	0
HIST1H2BN	2	7	6	5	7	3	15	12	10
LOC441242	2	11	12	1	4	0	0	0	1
RUNX1T1	0	0	0	0	0	1	0	0	0
ZFPM2	1	10	6	6	7	7	14	8	9
BDNF-AS	0	3	1	1	1	5	4	2	4
AURKC	0	0	2	11	8	8	14	13	9
ZFP57	0	3	4	1	1	0	1	2	2
FCGR2B	0	2	0	2	0	0	0	1	0
SNORD28	1	8	5	4	11	3	17	14	16
RBM26-AS1	0	5	2	1	3	3	4	1	5
LRRIQ3	1	7	7	1	2	3	5	0	2
PPP1R1B	0	0	2	0	0	2	3	1	2
SMIM10	0	0	0	0	0	0	0	0	0
CATSPER2P1	2	10	4	0	1	2	3	0	1
ZNF662	0	0	0	0	0	0	0	0	0
PIPSL	2	14	5	4	6	11	3	11	3
SNORA21	1	4	5	6	12	7	11	9	5
SYT6	0	7	7	0	0	0	0	0	1
SLAMF8	0	0	2	4	4	2	2	3	4
HPX	2	10	6	3	6	4	8	11	15
CHRNA7	1	7	3	2	2	2	4	2	1
PCDHGA11	1	1	1	0	0	1	1	1	0
SLC25A53	1	4	5	1	1	3	6	3	0
ZNF556	0	0	0	1	2	2	2	7	5
LINC00471	0	2	1	1	0	2	4	0	1
WNT2	0	2	0	0	0	0	0	1	1
DDR2	0	2	2	9	8	8	15	13	7
DNAH2	1	6	3	9	12	18	17	17	17
RNF150	0	12	12	2	0	2	5	3	8
RLN2	0	1	1	0	0	0	0	0	0
C22orf34	0	1	2	0	0	0	0	0	0
COL6A6	0	0	1	0	1	1	0	0	0
RPLP0P2	1	3	3	2	6	5	16	5	8
PTPRO	3	16	9	7	2	5	10	7	4
RAET1K	1	7	4	2	6	4	6	4	8
ELOVL3	4	10	12	9	12	3	2	1	2
P2RX6	1	9	8	0	0	0	2	2	2
LRRC66	1	6	5	6	12	6	10	10	6
LOC100288069	1	4	4	1	2	2	2	7	4
GPAT2	0	1	1	0	0	0	0	1	0
DIO3OS	2	5	4	1	5	3	8	1	3
FOXD4	1	4	3	2	0	2	4	0	2
UCKL1-AS1	1	14	5	10	8	12	19	11	13
CLIC6	0	2	2	1	0	0	0	1	0
ANKRD31	1	8	6	2	2	4	7	4	6
S1PR4	1	2	4	2	0	0	0	2	1
LOC100505715	0	3	3	4	3	4	6	5	4
PDE1A	0	3	4	2	0	1	2	3	0
PCDH18	0	0	0	0	0	0	0	0	0
TBX20	1	15	11	7	5	5	4	6	2
C1orf68	0	0	0	0	0	1	0	0	0
LINC00284	2	5	15	3	2	1	2	2	2
SNAI3	2	4	6	1	2	6	5	1	2
PITX2	2	6	11	13	2	2	6	10	5
MMP11	2	1	0	1	1	1	2	2	2
CACNA1B	15	39	29	18	20	22	24	25	15
CD248	0	0	0	0	0	0	0	0	0
SLC2A5	1	15	9	7	5	7	11	7	7
MIR570	1	7	5	2	2	1	2	0	5
COL28A1	5	26	26	4	2	2	14	10	4
SOX8	1	11	5	1	2	2	11	10	7
CD200R1	1	7	4	41	47	75	80	97	62
UNC5C	4	21	27	6	8	5	9	10	6
AVPR1A	0	3	2	1	1	0	0	1	1
PLN	0	0	0	0	1	0	0	0	1
CD79A	7	11	10	14	13	12	18	12	6
TXK	3	12	7	6	10	7	12	16	5
HIST1H2AE	0	0	0	2	1	0	0	1	0
ARMC12	0	5	3	3	2	1	6	3	3
C1orf61	2	11	10	2	1	6	7	11	3
FBLN7	1	5	4	1	0	1	1	0	0
MIR7-1	1	9	9	13	16	14	17	26	21
RORC	0	1	1	0	0	0	0	0	0
LOC100129617	0	8	3	8	23	11	23	25	24
RTEL1	0	3	4	3	2	1	4	3	3
MEI1	2	1	1	0	0	0	0	0	1
GZMH	0	0	0	0	0	0	0	0	1
SRRM2-AS1	1	16	18	4	5	1	7	5	7
LINC00326	0	0	0	0	0	0	0	0	0
TMEM249	0	1	6	1	0	0	1	1	0
NAPSB	1	8	4	7	7	1	2	2	2
LEKR1	2	7	6	6	14	9	13	19	7
ANKRD20A12P	5	24	24	8	10	7	20	12	17
PRSS21	0	0	0	1	0	0	0	0	0
SNORA52	1	8	2	8	8	5	14	10	10
SNORD88B	2	7	1	2	6	2	8	7	5
STXBP5-AS1	1	2	4	0	3	0	3	1	0
TEX15	6	52	30	4	0	4	5	4	3
MSTO1	2	5	9	1	1	2	1	1	0
SSC5D	1	4	2	4	3	3	6	4	2
C2orf70	0	5	1	1	2	3	1	1	2
HOXD-AS2	0	6	5	1	3	2	2	0	2
TFAP2E	3	6	2	5	2	8	13	7	8
SYT3	0	12	6	3	3	3	1	2	0
RASAL3	0	5	0	1	1	0	0	2	1
ACRBP	1	7	7	2	2	3	3	2	2
H3F3C	2	15	12	10	7	7	13	10	8
SIGLEC14	1	1	3	0	0	0	0	2	0
ADAMTS14	0	0	0	0	0	0	0	0	0
SLC7A9	6	15	10	10	14	7	19	16	9
ERBB4	0	1	0	1	0	0	0	1	2
OGN	0	1	0	0	0	0	0	2	0
PCK1	6	17	10	29	43	52	40	47	27
NOTUM	0	4	4	3	3	3	4	4	3
PRSS36	3	6	5	1	1	0	4	2	0
LHX6	0	10	10	2	5	3	5	8	4
TPTE2P1	3	12	5	2	0	1	4	1	3
LTF	0	0	0	0	0	0	0	2	0
GPM6A	1	5	2	1	1	0	0	0	0
SUMO1P3	2	10	6	2	4	0	4	3	0
TMED10P1	2	15	19	4	4	1	6	4	2
PRUNE2	0	7	4	3	0	2	0	1	2
PAK3	0	2	1	1	0	0	0	1	0
TMPRSS6	0	4	3	2	3	4	2	3	2
ZNF763	0	0	0	1	0	0	0	1	0
LOC653712	1	6	5	16	21	21	38	30	21
SNORD52	1	7	7	10	6	7	9	11	4
FGD2	0	4	0	0	1	1	1	0	0
PIP	5	24	12	2	5	4	11	7	6
GPX7	1	0	0	0	0	0	0	0	0
TGM5	0	0	1	0	0	0	0	0	0
ZMYND10	1	2	2	2	0	0	1	1	1
TMEM61	0	0	0	0	0	0	0	0	0
MSI1	2	9	5	3	2	4	9	6	7
HEXA-AS1	4	25	18	20	14	12	30	14	12
HCAR1	1	0	0	1	0	0	0	0	1
CTSW	0	7	2	1	1	0	3	3	0
TSC22D1-AS1	4	9	10	2	6	3	4	4	5
SNORD83A	1	0	4	1	3	0	0	6	0
ITGA9	0	14	2	33	35	21	31	30	27
LOC728024	0	10	5	7	1	5	6	2	10
A1CF	9	29	31	4	0	4	2	2	0
LINC00239	1	6	12	2	1	2	1	10	2
CCDC162P	0	7	6	0	3	3	9	2	5
RPL23P8	0	12	9	12	3	4	4	7	1
BTBD8	0	7	3	2	1	0	0	6	1
SLC2A14	8	28	31	6	11	3	10	7	6
DLX3	1	1	2	1	4	3	1	2	4
GREM2	7	18	12	4	4	2	18	2	9
PIANP	1	13	10	7	7	9	13	8	13
REP15	0	4	4	1	2	0	2	1	1
LGI2	1	2	1	0	1	0	0	0	0
KRT9	0	1	0	0	0	0	0	0	0
C19orf38	3	6	15	3	3	4	3	4	0
ASB3	4	16	17	7	4	4	10	9	3
ENPEP	1	9	8	2	0	0	4	1	0
CCDC114	0	2	2	0	3	1	1	2	3
CXCR1	0	0	0	0	0	0	0	0	0
PKD1L1	1	4	3	1	2	2	3	1	1
CMKLR1	0	9	1	6	4	3	3	7	1
ATP1B2	0	0	2	1	1	2	3	0	1
PCBP3	0	13	15	1	2	5	3	6	3
ANKRD30A	1	5	7	3	2	1	4	3	4
CFHR3	2	18	22	3	1	3	7	9	2
LINC00346	0	6	2	3	1	3	4	2	5
SCN3A	10	12	13	3	1	2	2	4	2
CXCR2	1	4	1	1	0	0	1	0	0
EFCC1	1	1	0	0	0	0	1	0	0
LINC00622	0	2	3	9	5	10	9	8	7
RETN	0	0	0	0	0	0	0	0	0
HCG4	0	1	2	2	1	1	1	2	1
GPR85	0	0	1	0	1	0	0	2	0
LOH12CR2	0	1	5	2	2	5	2	1	1
LOC100294362	2	5	4	6	4	3	5	3	0
ITLN2	0	1	2	0	1	0	0	1	1
TIGD4	2	7	6	6	7	4	10	8	4
ATP6V1G2	1	18	11	27	16	30	44	36	31
SNORD99	1	2	1	2	2	3	6	3	1
ADAM20P1	0	8	8	34	29	41	40	46	32
SCGN	0	4	9	0	1	0	0	1	0
FRMD6-AS1	0	12	6	1	11	3	8	4	4
DEFB4A	0	0	0	0	0	0	0	0	0
KCNN3	1	7	6	4	3	4	9	7	5
C16orf71	6	15	9	2	3	3	8	4	1
LRRC36	0	5	2	0	1	1	2	2	1
TP73	2	28	25	0	6	3	9	2	3
CLEC4D	0	0	0	0	1	0	0	0	0
ACADL	0	3	2	0	0	0	1	0	1
ZBED3-AS1	2	4	5	2	1	1	6	6	3
HSPB2	0	0	1	0	0	0	0	0	0
ACTBL2	1	4	8	0	0	3	0	1	1
TMEM71	0	0	0	0	1	0	0	1	0
PRSS33	0	0	1	0	0	0	0	0	0
APCDD1L	0	0	1	0	0	0	0	0	0
FHAD1	3	8	3	2	1	4	2	8	3
DDX11-AS1	0	4	3	1	0	1	3	2	3
CASQ2	0	0	0	1	0	0	0	0	0
NPW	1	8	6	1	1	0	0	0	1
LGALS2	0	4	1	0	0	0	1	2	1
TMEM119	1	2	0	1	0	0	5	3	0
SNORD16	2	11	11	6	5	1	1	4	1
CATSPER3	2	3	3	2	2	1	0	3	3
NFE2	1	3	2	6	2	4	2	0	1
NOG	0	5	5	3	3	3	0	8	1
ABCA8	3	3	4	1	1	4	1	1	2
FGF14-AS2	0	4	5	1	0	0	1	0	1
CHGA	4	5	3	2	3	2	3	3	0
KRT42P	0	0	0	1	0	0	2	0	0
TAS2R14	3	8	9	12	13	10	16	19	14
MYRIP	0	3	4	0	0	1	0	2	2
C6orf58	1	4	4	4	0	4	10	7	5
TCTE3	0	10	5	14	19	19	24	14	10
ANKS1B	1	9	8	5	4	9	18	11	4
LOC151174	0	1	0	1	0	0	0	0	0
SNORD78	2	5	8	0	2	1	1	1	1
LINC00663	1	2	4	0	1	0	6	4	0
AHSG	4	18	22	5	4	3	5	2	3
PGM5P2	3	11	11	9	4	4	13	6	7
MYO7B	0	1	0	0	0	2	0	1	1
TAS1R3	0	2	0	4	1	0	2	0	0
NXPH3	0	4	1	1	0	1	2	1	0
SLC25A41	2	9	6	0	0	2	1	4	5
PCDHB15	1	7	8	2	3	2	1	2	4
KLHDC7B	0	0	2	0	2	1	1	0	0
YBX2	1	2	0	1	0	0	1	0	0
SPEF1	2	9	5	0	5	7	3	4	4
TTPA	2	12	5	0	1	1	2	0	1
RAB33A	1	8	6	3	4	1	1	4	7
UBAP1L	1	8	10	2	0	3	5	0	4
PROK2	0	0	0	0	0	0	0	0	0
CAHM	1	6	5	3	7	7	10	9	5
SLC25A18	0	11	4	1	1	4	3	7	0
FAM172BP	0	0	0	1	0	0	0	0	0
WNT11	1	4	8	3	6	5	10	11	7
MATK	0	3	0	0	0	0	0	0	0
SNORA41	2	4	6	8	7	7	6	13	8
LOC100134868	2	7	9	3	2	0	3	3	0
MCF2	0	2	1	1	1	0	2	1	3
DNM3OS	0	0	0	2	2	0	3	0	0
POTEE	1	2	1	2	0	2	4	2	2
RFPL3S	1	0	2	13	26	18	40	43	28
CFLAR-AS1	5	8	10	19	21	20	18	23	22
ADRA2A	1	1	0	0	1	1	0	1	0
MEOX1	0	0	1	0	0	0	0	0	0
FSIP2	0	3	1	1	0	1	4	0	2
UBASH3A	0	4	2	23	26	26	25	34	28
ADAMTS3	0	1	0	0	1	0	0	1	1
ARRDC3-AS1	2	2	6	4	6	2	3	8	9
CHST1	4	5	10	2	4	1	4	4	0
RAB39A	2	14	7	6	4	6	4	11	5
BACE1-AS	2	3	4	0	1	0	2	3	1
RGS9BP	2	4	3	4	4	3	4	4	4
DNAJB13	6	18	14	8	3	5	5	7	4
MEGF11	0	7	8	1	5	2	1	1	3
DNAJC27-AS1	3	9	4	1	3	4	2	3	2
RAB42	0	5	2	2	1	2	0	0	2
CCDC13	1	2	2	9	18	17	25	27	10
C7orf61	1	8	7	7	7	10	6	11	5
MS4A4A	0	1	0	1	0	0	0	0	0
SNORD101	0	0	3	2	2	7	4	5	4
KLRB1	0	0	0	0	0	0	0	1	0
TMEM233	0	3	2	0	1	0	2	2	0
PSTPIP1	0	0	0	0	0	0	0	1	0
CYP2B6	1	1	0	1	3	3	6	1	6
CDHR4	1	5	3	2	1	0	5	5	1
PHOSPHO1	0	4	4	9	1	3	3	0	4
SPATA25	2	4	5	2	1	1	1	1	4
TLX3	1	0	0	0	0	0	0	0	1
LOC100507564	1	1	3	0	1	0	0	0	0
NAALAD2	1	33	20	17	16	27	14	20	27
C11orf65	1	4	3	0	0	2	0	1	0
ZNF439	0	0	0	0	0	0	1	1	0
CNTD2	3	8	4	9	15	11	25	32	12
PCDHA1	1	5	3	1	0	1	3	3	0
CD164L2	0	1	1	0	1	1	0	0	0
CCDC30	1	6	4	5	3	6	10	12	5
MYO15A	2	6	2	3	2	1	4	4	1
SYN1	0	2	2	4	6	6	5	9	8
AJAP1	0	0	0	0	0	0	0	0	0
SLC5A9	2	3	1	1	0	0	0	0	0
HOXD4	1	6	6	4	6	5	4	3	1
FBXW4P1	0	0	0	0	1	0	0	0	1
MIR324	5	8	4	4	8	6	10	6	9
CNIH3	0	1	2	1	2	0	2	1	0
SNORD102	0	7	2	9	9	14	5	17	14
LYL1	0	0	0	0	1	0	0	0	1
GALR2	1	14	5	0	0	3	3	1	0
C2orf48	6	23	11	2	2	4	4	3	3
CSRNP3	1	1	4	0	1	0	3	2	1
CCDC39	5	20	28	1	9	7	6	12	13
ADCYAP1R1	1	1	1	0	2	0	2	1	0
FAM156A	0	3	2	3	0	0	0	2	1
NHSL2	5	12	7	2	2	3	3	3	3
KCNJ6	0	12	9	6	6	4	8	3	4
SCARNA22	0	2	2	0	0	0	1	0	1
ENTPD8	1	0	3	1	2	2	1	2	2
IL34	0	0	0	0	1	0	1	1	0
TCP10L	5	12	13	5	5	3	6	2	6
ASPRV1	3	8	6	6	10	11	9	4	10
TACR1	3	14	10	2	1	0	0	0	0
SNORD54	0	4	5	5	6	2	6	3	3
CDR1	1	8	3	0	0	1	0	0	2
MIR210	1	1	0	0	0	1	1	0	0
ACAN	1	3	0	13	7	6	7	13	6
CD300C	0	1	2	1	0	0	1	0	1
ST7-AS1	0	4	4	4	5	1	3	3	2
GPR1	0	2	5	1	0	0	0	0	0
GJC2	0	7	7	5	3	5	10	9	4
LGALS17A	0	0	0	6	6	0	0	0	0
FABP6	0	6	6	0	0	0	0	0	0
MUM1L1	0	0	1	0	1	0	0	0	0
LOC100289511	0	3	5	3	2	1	8	3	4
EFCAB5	1	7	7	2	1	5	3	3	1
SLC10A6	0	1	0	1	0	0	1	0	1
CCDC73	4	11	16	19	23	41	38	51	34
SMTNL1	0	1	0	9	6	6	3	2	1
CCDC33	2	2	6	2	0	11	10	8	5
FMO3	0	0	0	0	0	0	0	0	0
ULK4P3	1	1	1	1	0	4	2	0	1
SCARNA15	0	17	18	31	36	32	57	58	50
GSDMA	0	0	0	0	1	0	0	0	0
PRSS1	0	0	0	0	0	0	0	0	0
CD72	3	3	5	1	2	0	1	2	0
LOC399715	1	7	7	6	7	6	10	8	8
HPGDS	0	0	0	0	0	0	0	0	0
HHIPL1	1	1	3	1	0	0	0	2	0
LOC100130950	1	3	4	3	3	3	2	2	0
FOXD4L1	1	7	4	3	12	3	12	5	5
ANKDD1B	2	1	3	2	2	1	5	7	2
RDH5	0	3	6	1	1	0	1	3	0
ZNF709	0	0	1	0	2	0	1	1	0
SYCE2	1	10	10	7	6	10	11	16	8
EGF	0	4	4	3	1	1	1	2	2
MEOX2	0	0	0	0	0	0	1	1	0
CPA6	1	3	2	0	1	0	0	1	0
CFL1P1	0	17	20	28	29	23	54	37	41
SLIT1	2	7	6	1	3	1	2	1	2
RDH16	1	0	0	0	1	0	3	1	1
AFF3	0	0	0	1	1	1	3	6	1
NPBWR1	1	9	3	0	1	2	4	1	1
SNORA44	0	3	4	2	3	3	1	2	2
PCED1B-AS1	0	2	3	1	2	1	2	1	2
WWC2-AS2	4	7	2	5	7	0	4	3	5
WIF1	0	1	0	0	0	0	0	0	0
ADAM21	0	3	3	5	1	5	4	4	4
PPP2R2B	3	5	9	4	0	2	2	0	2
ARHGAP20	1	2	2	0	2	1	0	1	0
MIR4712	0	8	1	2	0	1	2	2	6
KCNG3	2	8	7	4	1	7	2	3	5
GZMK	0	0	0	0	0	0	0	0	0
NOX1	4	10	20	3	0	2	2	7	1
IL12RB2	2	1	2	4	11	7	12	13	6
ESRRB	1	12	9	29	44	55	56	75	30
MYH7B	0	5	8	1	1	3	6	2	5
HIST1H3B	1	8	3	7	8	7	5	8	7
LOC440173	3	10	21	2	2	3	7	3	4
FLJ42351	0	3	2	0	2	2	3	0	2
LY6G6C	0	0	2	3	5	1	4	3	6
RND2	2	6	5	1	1	0	2	3	1
GDF9	0	6	4	6	5	12	6	7	7
RNF224	2	6	4	3	2	2	4	3	1
NUDT10	1	0	2	0	0	1	3	1	0
CALCA	0	1	1	0	0	0	0	0	0
ABCA9	0	3	0	3	6	6	12	11	10
EYS	2	3	5	2	5	3	2	6	6
RNF212	3	16	8	5	5	6	13	6	0
ATAD3C	0	0	1	0	0	0	0	0	0
SLC34A3	1	8	4	1	1	1	2	5	0
LY9	0	2	1	0	1	0	0	1	0
SNORD116-4	2	22	16	4	4	4	2	2	6
LOC440896	0	2	1	10	5	10	11	12	9
TBC1D10C	1	4	3	1	2	0	2	3	1
NR2E3	0	1	2	1	1	1	1	1	2
ZAP70	0	2	0	0	1	0	3	2	1
CD84	0	1	0	0	0	0	0	3	1
PATL2	0	2	1	0	1	2	1	0	0
SUN3	0	1	0	0	4	0	0	0	0
LOC100134368	1	4	4	1	1	0	2	2	0
NNAT	8	22	19	13	9	18	14	20	15
TIGIT	0	0	1	1	0	0	0	0	0
DIRAS2	2	8	5	3	0	2	3	6	5
NLRP10	0	1	0	1	2	0	5	1	1
CDX2	0	6	5	1	0	1	3	3	7
C2orf40	0	0	0	0	0	0	1	0	0
MORF4L2-AS1	0	7	8	5	3	7	9	13	14
SNORD81	3	9	7	10	14	21	19	18	13
ERN2	0	0	0	0	1	0	0	0	0
TRPM8	5	10	17	5	2	2	5	3	1
PACSIN1	1	3	0	1	2	0	5	5	1
P2RY8	0	2	0	2	0	1	0	0	1
PSD	0	8	4	5	4	4	3	5	1
DYNC1I1	0	2	1	0	0	1	0	1	0
GGTLC1	0	1	0	0	0	0	0	0	0
ADAMTS9-AS2	3	3	1	10	9	3	7	4	5
CAMK2A	0	3	5	2	0	5	5	8	3
OLFML1	0	1	3	1	0	0	1	0	0
LANCL3	0	1	2	0	0	0	0	1	1
ARHGDIG	0	8	2	1	1	1	7	1	3
NPB	0	1	3	0	0	1	1	1	1
NR0B2	0	0	0	0	0	0	0	0	1
C10orf90	1	8	13	1	1	1	1	1	0
FGF19	1	6	7	4	3	1	8	4	6
ATP8A2	1	1	3	2	1	0	0	0	0
PDCL3P4	1	6	3	1	1	4	2	1	1
CALB1	0	1	1	0	0	2	0	0	0
MIR1204	4	12	15	3	8	4	9	11	6
RAD9B	2	11	3	1	3	3	3	8	3
OCA2	3	1	2	0	1	0	1	2	0
HOXA6	0	2	0	2	2	2	3	0	0
SNORA65	0	3	6	10	9	9	24	11	10
NOXRED1	0	11	10	2	2	3	4	2	2
SCUBE1	0	3	3	4	1	7	3	0	1
SNORD19B	1	5	3	8	11	4	9	5	6
SSTR5-AS1	3	21	12	0	2	0	7	2	3
NR1I2	1	9	8	1	3	0	4	1	3
CCL23	0	0	0	0	0	0	1	0	0
KLHL30	1	2	7	2	2	3	4	0	1
TNFRSF18	0	1	0	0	1	0	0	2	0
DUSP13	5	7	14	4	1	0	1	0	0
SPATA12	2	8	4	3	3	2	4	2	5
HAND2	8	1	4	1	3	3	5	6	6
CD300LF	1	0	0	1	0	1	0	1	2
TMEM190	3	2	2	0	1	0	3	1	0
TMPRSS5	0	2	0	1	0	1	1	1	0
WFDC3	1	3	0	0	0	0	0	0	0
MYLK4	3	8	4	2	5	3	11	9	4
DTX1	1	1	2	3	0	6	1	2	1
CD226	0	4	5	1	3	1	2	0	2
COMP	0	1	0	0	0	0	0	0	0
DOK5	1	1	4	0	1	0	0	0	0
MGARP	1	13	7	10	6	9	9	10	5
SLC15A1	3	4	3	2	1	0	1	0	2
DIO3	0	0	2	0	0	2	2	2	0
NHLH2	0	0	0	0	0	0	0	0	0
TDRD10	0	1	0	0	2	0	0	0	0
CA14	0	10	3	14	18	20	19	25	20
ESR2	1	5	9	1	1	1	1	2	5
BREA2	1	10	1	4	1	2	9	3	4
PLIN1	2	0	5	6	3	8	5	5	4
NKX6-1	0	1	1	6	3	2	3	4	0
ZFP2	1	1	0	0	5	3	4	3	7
WDFY4	0	1	0	6	0	1	2	4	0
MIR612	1	2	3	1	0	0	2	3	0
CCDC153	2	5	5	0	0	2	3	5	1
CPN1	1	4	0	0	0	0	1	1	0
LOC440300	2	6	3	2	2	2	3	6	0
C3P1	0	1	1	0	0	0	4	0	1
FPR3	0	9	0	4	0	0	0	0	0
NEK10	0	5	8	2	2	1	2	2	3
PTGES3L	2	6	13	3	0	2	1	5	3
DUSP15	1	3	1	3	0	0	2	0	0
CCSER1	1	1	1	1	0	1	1	1	0
ALDH8A1	0	3	3	22	13	21	42	31	17
EVPLL	0	1	0	0	1	0	2	0	0
MST1L	0	3	2	3	4	3	11	2	8
GRIN2B	2	8	10	7	4	0	15	7	10
ZNF665	0	0	0	0	0	0	0	0	0
LRRN3	0	0	0	5	2	1	0	1	1
TCTEX1D4	0	5	1	2	2	0	5	3	4
TMED6	0	17	4	8	7	2	11	4	4
HYDIN	1	10	2	0	2	1	1	1	4
RBM44	1	8	8	16	13	7	19	11	11
